Date,Open,High,Low,Close,Adj Close,Volume
2022-09-03,1584.661377,1586.912598,1548.951904,1564.224121,1564.224121,9561764447
2022-09-04,1564.247559,1591.457153,1550.988159,1592.294800,1592.294800,8966660937
2022-09-05,1592.539429,1629.769653,1570.475708,1625.154297,1625.154297,13124916575
2022-09-06,1625.211670,1693.608154,1577.954834,1577.954834,1577.954834,23184170380
2022-09-07,1577.104248,1649.309326,1517.383789,1630.532227,1630.532227,19567875034
2022-09-08,1630.431030,1655.189941,1605.316162,1633.733521,1633.733521,17603654744
2022-09-09,1633.573853,1725.546021,1630.646973,1693.746094,1693.746094,19943951839
2022-09-10,1693.623779,1757.865967,1684.938477,1749.695679,1749.695679,12934962244
2022-09-11,1749.471313,1755.951538,1714.889282,1749.460327,1749.460327,12377001951
2022-09-12,1749.743286,1762.739624,1675.750244,1691.880371,1691.880371,17462510553
2022-09-13,1692.075195,1716.921265,1567.873047,1584.229370,1584.229370,23117038205
2022-09-14,1578.286621,1645.390625,1567.873047,1637.687744,1637.687744,17929257694
2022-09-15,1638.016357,1652.820679,1467.151123,1473.512451,1473.512451,26979581475
2022-09-16,1473.747681,1479.681763,1415.058960,1430.140015,1430.140015,16737796199
2022-09-17,1430.568115,1470.685913,1412.761230,1467.372437,1467.372437,10780692136
2022-09-18,1467.336304,1467.336304,1330.602661,1332.366089,1332.366089,15727308213
2022-09-19,1332.307739,1384.326782,1290.629150,1373.407349,1373.407349,18656557368
2022-09-20,1373.484741,1375.434448,1323.703857,1328.209106,1328.209106,14764791105
2022-09-21,1328.036011,1401.482422,1249.602783,1274.063721,1274.063721,20997110445
2022-09-22,1273.005493,1358.104248,1264.173096,1349.419556,1349.419556,18763816306
2022-09-23,1349.217407,1377.241577,1305.659668,1370.470337,1370.470337,19367633327
2022-09-24,1370.454956,1389.324707,1354.634277,1360.158447,1360.158447,12485255642
2022-09-25,1360.102051,1376.028564,1318.263062,1336.228394,1336.228394,12185777508
2022-09-26,1336.403198,1387.714722,1329.712158,1388.098755,1388.098755,16668314831
2022-09-27,1388.116211,1451.318604,1365.783447,1386.154053,1386.154053,18623326435
2022-09-28,1385.542969,1388.282349,1325.219971,1377.847534,1377.847534,19569292774
2022-09-29,1377.995361,1391.983154,1329.842529,1358.805908,1358.805908,14036085270
2022-09-30,1358.799927,1394.635864,1352.508057,1354.803833,1354.803833,14537952115
2022-10-01,1355.023193,1359.433350,1332.296387,1337.949463,1337.949463,6352862999
2022-10-02,1338.060669,1342.729004,1301.961304,1302.700073,1302.700073,7736360282
2022-10-03,1302.771362,1353.979614,1298.820068,1345.841187,1345.841187,10324931938
2022-10-04,1345.677368,1366.842285,1345.657104,1364.330566,1364.330566,10156181119
2022-10-05,1364.176514,1364.735229,1337.995850,1364.832764,1364.832764,9861121884
2022-10-06,1364.802002,1392.309570,1378.410522,1380.799683,1380.799683,12292488134
2022-10-07,1380.929321,1387.841431,1355.847168,1368.217773,1368.217773,10331190260
2022-10-08,1368.068237,1371.747681,1341.275146,1349.923218,1349.923218,5956567171
2022-10-09,1349.881836,1362.409912,1343.606201,1358.600342,1358.600342,5635543362
2022-10-10,1358.419922,1370.906006,1343.330688,1347.211426,1347.211426,8380148224
